ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.522349,6.488424,4.611459,4.588542,15.98854,0.2792129,9.109019,4.00335,ACCELERATE
-1,6.522606,6.488166,4.611574,4.588427,15.98843,0.2791278,10.2077,4.100253,ACCELERATE
-1,6.522913,6.487859,4.611715,4.588286,15.98828,0.2791761,11.43604,4.20294,ACCELERATE
-1,6.523255,6.48752,4.611878,4.588123,15.98812,0.2791551,12.69625,4.303608,ACCELERATE
-1,6.52362,6.487155,4.612061,4.587941,15.98794,0.2791649,13.96775,4.401461,ACCELERATE
-1,6.524024,6.486754,4.612268,4.587733,15.98773,0.2791568,15.30769,4.501387,ACCELERATE
-1,6.524455,6.486313,4.612504,4.587497,15.98749,0.2791617,16.66648,4.600056,ACCELERATE
-1,6.524947,6.485823,4.612773,4.587228,15.98722,0.2791578,18.09447,4.701415,ACCELERATE
-1,6.525477,6.485298,4.613066,4.586936,15.98693,0.2791589,19.55254,4.802915,ACCELERATE
-1,6.526038,6.484735,4.613386,4.586616,15.98661,0.2791576,21.0188,4.903326,ACCELERATE
-1,6.526644,6.484142,4.613731,4.58627,15.98626,0.2791577,22.49732,5.003197,ACCELERATE
-1,6.527257,6.483514,4.614096,4.585906,15.98589,0.2791592,23.95632,5.101157,ACCELERATE
-1,6.527923,6.482854,4.61449,4.585512,15.9855,0.2791607,25.43397,5.200359,ACCELERATE
-1,6.528646,6.482135,4.61492,4.585082,15.98507,0.2791601,26.97676,5.303935,ACCELERATE
-1,6.529365,6.481427,4.615353,4.584649,15.98464,0.2791595,28.41227,5.400307,ACCELERATE
-1,6.530137,6.480647,4.615824,4.584178,15.98417,0.2791604,29.89842,5.500081,ACCELERATE
-1,6.530971,6.479824,4.616336,4.583666,15.98365,0.2791597,31.42996,5.6029,ACCELERATE
19.29045,6.517376,6.492789,4.616852,4.58315,15.98314,0.2791604,32.90624,5.702011,ACCELERATE
17.8191,6.440281,6.617534,4.617389,4.582613,15.9826,0.2791595,34.39648,5.802057,ACCELERATE
16.33586,6.276087,6.965247,4.617954,4.582048,15.98198,0.2791601,35.88249,5.90182,LEFT_ACCELERATE
15.45718,6.192549,7.246856,4.635977,4.562289,15.95325,0.2791612,37.37059,6.001779,LEFT_ACCELERATE
15.32924,6.290343,7.132529,4.713231,4.488304,15.81327,0.2791637,38.84938,6.1016,LEFT_ACCELERATE
14.16576,6.107486,7.899238,4.758879,4.443993,15.62617,0.2791627,40.30449,6.200102,ACCELERATE
12.80212,5.789054,10.90724,4.711675,4.52083,15.43998,0.2791615,41.799,6.301216,LEFT_ACCELERATE
12.26017,5.617653,-1,4.612436,4.631686,15.19245,0.2791616,43.27168,6.401556,LEFT_ACCELERATE
11.50685,5.390217,-1,4.522795,4.758011,14.85962,0.2791644,44.69963,6.500024,LEFT_ACCELERATE
11.11401,5.202238,-1,4.384367,4.90292,14.43881,0.2791701,46.13218,6.600378,LEFT_ACCELERATE
11.6015,5.250278,-1,4.301547,4.938726,13.84659,0.2791914,47.50212,6.700839,LEFT_ACCELERATE
13.08035,5.613513,9.822071,4.350868,4.847303,13.03671,0.279212,48.74387,6.800785,LEFT_ACCELERATE
15.02307,6.227647,7.299581,4.579633,4.645378,12.0013,0.2792096,49.82172,6.901607,LEFT_ACCELERATE
16.4219,6.808074,6.270976,4.908027,4.353407,10.82204,0.2791931,50.73495,7.002039,LEFT_ACCELERATE
16.60218,7.078697,5.91736,5.213185,4.027374,9.567713,0.279177,51.55919,7.102874,LEFT_ACCELERATE
15.49311,6.928435,6.345151,5.375207,3.821958,8.325999,0.2791662,52.36957,7.20245,ACCELERATE
14.07234,6.592804,7.647667,5.404801,3.816453,7.096591,0.2791624,53.21214,7.302526,ACCELERATE
12.66088,6.167847,11.32349,5.319847,3.994043,5.900829,0.279162,54.05734,7.400842,LEFT_ACCELERATE
11.7093,5.761794,14.31175,5.110079,4.289869,4.671009,0.2791577,54.90692,7.501219,LEFT_ACCELERATE
11.97409,5.54325,12.4047,4.866889,4.515448,3.381061,0.2791749,55.64763,7.601259,LEFT_ACCELERATE
14.40446,5.60478,9.720757,4.685875,4.588897,2.011499,0.2791992,56.19464,7.700589,LEFT_ACCELERATE
-1,6.035774,7.565372,4.682551,4.516589,0.5605285,0.2792123,56.48585,7.800389,LEFT_ACCELERATE
-1,6.744908,6.262403,4.881949,4.329521,-0.9616813,0.2792023,56.52248,7.903011,LEFT_ACCELERATE
-1,7.578016,5.496468,5.164392,4.07185,-2.433244,0.2791851,56.38786,8.002382,LEFT_ACCELERATE
-1,8.156708,5.07244,5.406924,3.825111,-3.891425,0.2791699,56.19819,8.101136,ACCELERATE
-1,8.409715,4.848943,5.575055,3.642926,-5.379649,0.2791634,56.03197,8.201691,ACCELERATE
-1,8.609287,4.668441,5.713324,3.504087,-6.865827,0.279163,55.89371,8.301908,RIGHT_ACCELERATE
-1,8.392866,4.711194,5.79054,3.412206,-8.378475,0.2791642,55.81158,8.403676,RIGHT_ACCELERATE
-1,8.261331,4.77441,5.800359,3.399876,-9.86499,0.2791615,55.79993,8.503493,ACCELERATE
-1,8.270674,4.764544,5.807987,3.392234,-11.32913,0.279161,55.79203,8.601792,ACCELERATE
-1,8.282969,4.752484,5.816494,3.383727,-12.79344,0.2791594,55.78345,8.700102,ACCELERATE
-1,8.296663,4.739074,5.82596,3.374263,-14.33002,0.279161,55.77392,8.803261,ACCELERATE
-1,8.310212,4.725803,5.835334,3.364891,-15.78195,0.2791608,55.76455,8.900738,ACCELERATE
-1,8.324703,4.711573,5.845406,3.35482,-17.31095,0.2791598,55.75443,9.003388,ACCELERATE
-1,8.319971,4.697768,5.855176,3.345051,-18.75421,0.2791606,55.7447,9.100284,ACCELERATE
-1,8.243752,4.683127,5.865531,3.334698,-20.27408,0.2791602,55.73433,9.202323,ACCELERATE
19.19708,8.083655,4.701523,5.875584,3.324647,-21.73017,0.2791604,55.7243,9.30008,ACCELERATE
17.66475,7.831398,4.885958,5.886209,3.314023,-23.26322,0.2791607,55.71367,9.403005,ACCELERATE
16.17397,7.507761,5.327943,5.88097,3.317792,-24.75178,0.2791604,55.70317,9.502941,LEFT_ACCELERATE
15.27647,7.298275,5.756966,5.843736,3.366456,-26.20124,0.2791612,55.66228,9.600329,LEFT_ACCELERATE
15.19029,7.307928,5.720546,5.823487,3.379122,-27.71108,0.2791689,55.48861,9.702528,LEFT_ACCELERATE
14.42907,7.141797,6.242449,5.822093,3.395456,-29.14647,0.2791655,55.22441,9.800545,LEFT_ACCELERATE
13.28072,6.796727,8.061683,5.745645,3.518663,-30.64348,0.2791643,54.92881,9.903006,LEFT_ACCELERATE
12.77094,6.585598,-1,5.624799,3.65226,-32.05339,0.2791655,54.56101,10.00091,LEFT_ACCELERATE
11.53767,6.150987,-1,5.479037,3.908693,-33.53297,0.2791619,54.12262,10.10452,LEFT_ACCELERATE
10.44252,5.685458,-1,5.226407,4.287791,-34.90613,0.2791623,53.70388,10.20092,LEFT_ACCELERATE
10.01638,5.344964,-1,4.905068,4.623999,-36.29309,0.2791725,53.16272,10.30103,LEFT_ACCELERATE
10.32118,5.211565,-1,4.614819,4.793288,-37.59811,0.2791979,52.43141,10.40178,LEFT_ACCELERATE
11.45564,5.338267,-1,4.468127,4.798513,-38.72375,0.2792136,51.5024,10.5002,LEFT_ACCELERATE
12.68606,5.585262,11.13372,4.483349,4.726789,-39.71564,0.2792015,50.33883,10.60326,LEFT_ACCELERATE
13.28279,5.741461,9.543635,4.574494,4.635467,-40.53429,0.2791857,49.11072,10.70251,LEFT_ACCELERATE
12.8315,5.658351,10.61533,4.612259,4.618217,-41.31055,0.2791713,47.82581,10.80333,LEFT_ACCELERATE
13.12124,5.636832,10.17229,4.600276,4.6317,-42.00242,0.2791692,46.53639,10.90169,LEFT_ACCELERATE
15.74057,5.912196,8.265363,4.636886,4.566706,-42.54498,0.2791926,45.12968,11.0032,LEFT_ACCELERATE
-1,6.496499,6.717512,4.814639,4.393319,-42.84658,0.2791999,43.67556,11.10325,LEFT_ACCELERATE
-1,7.052699,5.910212,5.089631,4.142103,-42.9605,0.279187,42.19464,11.20317,LEFT_ACCELERATE
-1,7.298503,5.612704,5.328412,3.886638,-42.99403,0.2791709,40.72371,11.30199,LEFT_ACCELERATE
-1,7.248261,5.674026,5.457138,3.742351,-43.04496,0.2791654,39.23024,11.40235,ACCELERATE
-1,7.142047,5.80078,5.477454,3.741538,-43.12453,0.2791605,37.76649,11.50077,ACCELERATE
-1,7.007361,5.961832,5.397951,3.838752,-43.22602,0.2790293,36.25067,11.60277,ACCELERATE
-1,6.862787,6.135089,5.289092,3.948078,-43.33807,0.2790644,34.77502,11.70258,ACCELERATE
-1,6.70244,6.326731,5.163577,4.073213,-43.46085,0.2802153,33.28147,11.80332,ACCELERATE
-1,6.592688,6.448774,5.037825,4.192082,-43.58109,0.2789378,31.79181,11.9036,LEFT_ACCELERATE
-1,6.770635,6.22898,4.968291,4.238277,-43.63528,0.2793803,30.31907,12.0026,LEFT_ACCELERATE
-1,6.765532,6.234811,4.941753,4.263253,-43.66167,0.2790454,28.8582,12.10067,ACCELERATE
-1,6.718185,6.28537,4.907359,4.297658,-43.69657,0.2792158,27.34495,12.2023,ACCELERATE
-1,6.664388,6.342869,4.868449,4.336594,-43.73554,0.2791291,25.87256,12.30118,ACCELERATE
-1,6.604693,6.406653,4.82506,4.379998,-43.77883,0.2791742,24.36571,12.40239,ACCELERATE
-1,6.542298,6.473341,4.779598,4.425468,-43.82433,0.2791548,22.86079,12.50346,ACCELERATE
-1,6.479209,6.540756,4.733562,4.471508,-43.87071,0.2791647,21.3758,12.60321,ACCELERATE
-1,6.414323,6.610117,4.686162,4.518909,-43.91762,0.2791573,19.90474,12.70202,ACCELERATE
-1,6.349648,6.67923,4.638894,4.566175,-43.96541,0.2791622,18.42626,12.80133,ACCELERATE
-1,6.282382,6.751099,4.589725,4.615343,-44.01438,0.2791587,16.92471,12.90219,ACCELERATE
-1,6.215433,6.822631,4.540765,4.664299,-44.06343,0.27916,15.42945,13.00263,ACCELERATE
-1,6.149157,6.893434,4.492286,4.712774,-44.11156,0.2791588,13.96785,13.10081,ACCELERATE
-1,6.124378,6.911806,4.445241,4.757987,-44.15686,0.2791606,12.45734,13.20226,LEFT_ACCELERATE
-1,6.52135,6.496218,4.470913,4.733356,-44.12735,0.2791621,10.97694,13.30177,LEFT_ACCELERATE
-1,6.976586,6.120235,4.604083,4.616371,-44.00173,0.2791649,9.472968,13.40312,ACCELERATE
-1,7.170235,5.951416,4.73035,4.490302,-43.87656,0.2791616,8.007784,13.50185,ACCELERATE
-1,7.350722,5.793275,4.850152,4.370414,-43.75777,0.2791623,6.504631,13.60308,ACCELERATE
-1,7.515817,5.648608,4.959634,4.260868,-43.64905,0.2791601,5.052582,13.70083,ACCELERATE
-1,7.680633,5.504264,5.068719,4.151743,-43.53948,0.2791581,3.533154,13.8031,ACCELERATE
-1,7.830129,5.371837,5.170257,4.049888,-43.43822,0.2791613,2.088894,13.9003,RIGHT_ACCELERATE
-1,7.627122,5.455885,5.228812,3.97548,-43.37384,0.2791623,0.5874355,14.00124,RIGHT_ACCELERATE
-1,7.486076,5.549127,5.229303,3.971375,-43.37128,0.279162,-0.9315003,14.10323,ACCELERATE
-1,7.491153,5.544002,5.233265,3.967403,-43.36692,0.2791614,-2.385134,14.20082,ACCELERATE
-1,7.50458,5.531095,5.242145,3.958534,-43.35793,0.2791585,-3.874633,14.30081,ACCELERATE
-1,7.522787,5.513493,5.254446,3.946242,-43.34557,0.2791604,-5.396492,14.40299,ACCELERATE
-1,7.543412,5.493489,5.268557,3.932136,-43.33141,0.2791604,-6.885451,14.50296,ACCELERATE
-1,7.565355,5.472144,5.283686,3.917012,-43.31634,0.2791606,-8.331088,14.60001,ACCELERATE
-1,7.589561,5.448611,5.300406,3.900296,-43.29959,0.2791612,-9.845345,14.70168,ACCELERATE
-1,7.614117,5.424726,5.317392,3.883313,-43.28254,0.2791588,-11.33017,14.80137,ACCELERATE
-1,7.639665,5.399855,5.335117,3.86559,-43.26471,0.27916,-12.84365,14.90298,ACCELERATE
-1,7.665026,5.375165,5.35271,3.848001,-43.2472,0.2791605,-14.30371,15.00101,ACCELERATE
-1,7.691352,5.349547,5.370978,3.829735,-43.22892,0.2791607,-15.81091,15.10221,ACCELERATE
-1,7.717928,5.323657,5.389443,3.811271,-43.21044,0.2791602,-17.3214,15.20362,ACCELERATE
-1,7.70788,5.298501,5.407386,3.79333,-43.19248,0.2791612,-18.78065,15.30159,ACCELERATE
19.23852,7.602831,5.299075,5.425994,3.774725,-43.17391,0.2791601,-20.28255,15.40243,ACCELERATE
17.74415,7.40919,5.461252,5.444531,3.756189,-43.15535,0.2791613,-21.77891,15.5029,ACCELERATE
16.24343,7.13422,5.862327,5.45813,3.740169,-43.13678,0.2791615,-23.27144,15.60311,ACCELERATE
15.04984,6.865652,6.47216,5.432691,3.771758,-43.10886,0.2791583,-24.71449,15.70002,LEFT_ACCELERATE
14.29173,6.686862,7.044016,5.391645,3.824993,-43.00508,0.2791619,-26.23362,15.80229,LEFT_ACCELERATE
12.8811,6.289606,-1,5.301761,3.971363,-42.88453,0.2791604,-27.70033,15.90109,ACCELERATE
11.68756,5.870029,-1,5.11196,4.233519,-42.74856,0.2791614,-29.21189,16.003,LEFT_ACCELERATE
11.3353,5.639153,-1,4.889903,4.453376,-42.50558,0.2791716,-30.68398,16.10332,LEFT_ACCELERATE
11.78654,5.644703,-1,4.730815,4.537354,-42.0788,0.2791936,-32.08108,16.20169,LEFT_ACCELERATE
13.11868,5.960409,9.45257,4.720956,4.481278,-41.41621,0.2792144,-33.38165,16.30011,LEFT_ACCELERATE
15.02612,6.55196,6.859155,4.903608,4.310804,-40.50457,0.2792182,-34.54783,16.40003,LEFT_ACCELERATE
17.03395,7.32207,5.565945,5.260763,4.018525,-39.3881,0.2792068,-35.54086,16.50092,LEFT_ACCELERATE
18.27582,7.942128,4.811643,5.675997,3.637631,-38.15241,0.2791886,-36.37986,16.60148,LEFT_ACCELERATE
18.25258,8.134349,4.488808,5.992629,3.265018,-36.89281,0.2791744,-37.13501,16.70013,LEFT_ACCELERATE
16.97206,7.910384,4.700586,6.171848,3.032745,-35.60835,0.2791638,-37.92345,16.80134,ACCELERATE
15.55206,7.543133,5.419528,6.209714,3.006537,-34.35902,0.2791639,-38.72853,16.90115,ACCELERATE
14.08423,7.074673,7.136292,6.122557,3.169298,-33.10353,0.2791609,-39.56165,17.00231,ACCELERATE
12.90404,6.588468,10.39804,5.924865,3.483692,-31.85905,0.2791595,-40.38863,17.10263,LEFT_ACCELERATE
12.95725,6.285171,10.50947,5.649673,3.778508,-30.60318,0.2791673,-41.11847,17.20027,LEFT_ACCELERATE
15.11723,6.210641,8.794222,5.392604,3.948216,-29.21209,0.279191,-41.70652,17.30195,LEFT_ACCELERATE
-1,6.478765,7.053276,5.282457,3.954235,-27.7747,0.2792071,-42.04199,17.40144,LEFT_ACCELERATE
-1,6.940581,6.056264,5.331698,3.866629,-26.31392,0.2791922,-42.15022,17.50006,LEFT_ACCELERATE
-1,7.462732,5.480628,5.459232,3.740234,-24.78236,0.2791787,-42.11908,17.60301,LEFT_ACCELERATE
-1,7.642684,5.315989,5.533909,3.668748,-23.30849,0.2791662,-42.06628,17.70206,ACCELERATE
-1,7.672451,5.283833,5.557828,3.644926,-21.81474,0.2791622,-42.04395,17.80237,ACCELERATE
-1,7.559627,5.376484,5.552052,3.654823,-20.31538,0.2791626,-42.0545,17.90306,RIGHT_ACCELERATE
-1,7.232718,5.702214,5.476801,3.746283,-18.85291,0.2791637,-42.14072,18.00146,ACCELERATE
-1,7.090338,5.866106,5.372274,3.851245,-17.38711,0.2791598,-42.24441,18.10011,ACCELERATE
-1,6.948162,6.030206,5.264644,3.958891,-15.87282,0.2791602,-42.35202,18.20203,ACCELERATE
-1,6.807559,6.192473,5.158043,4.065483,-14.376,0.2791605,-42.45861,18.30277,ACCELERATE
-1,6.666772,6.354953,5.051306,4.172212,-12.88482,0.2791609,-42.56501,18.40314,ACCELERATE
-1,6.526557,6.516765,4.94503,4.278482,-11.40512,0.2791587,-42.67068,18.50273,ACCELERATE
19.35608,6.385365,6.679688,4.838002,4.385502,-9.91629,0.2791612,-42.77707,18.60294,ACCELERATE
17.87593,6.2458,6.864536,4.732186,4.491307,-8.44565,0.2791611,-42.88218,18.70193,ACCELERATE
16.39231,6.077507,7.228903,4.626114,4.597369,-6.959511,0.2791599,-42.98842,18.80196,ACCELERATE
15.0953,5.88718,7.789491,4.522424,4.695833,-5.477798,0.2791591,-43.08847,18.90167,LEFT_ACCELERATE
14.98188,5.932249,7.74533,4.490132,4.70989,-3.970625,0.2791659,-43.10651,19.00298,LEFT_ACCELERATE
15.62886,6.230382,7.1263,4.588819,4.613521,-2.514807,0.2791744,-42.95886,19.10142,LEFT_ACCELERATE
15.25402,6.324079,7.084624,4.728731,4.475437,-1.038567,0.2791698,-42.692,19.20219,LEFT_ACCELERATE
13.91158,6.101145,8.080673,4.785668,4.420845,0.4150074,0.2791626,-42.42308,19.30144,LEFT_ACCELERATE
13.12595,5.933004,9.457168,4.759243,4.454557,1.874687,0.2791629,-42.13074,19.40143,LEFT_ACCELERATE
13.33571,6.000315,8.934531,4.756052,4.450774,3.291903,0.2791767,-41.71265,19.50082,LEFT_ACCELERATE
13.84059,6.212515,7.97822,4.83217,4.364958,4.674907,0.2791799,-41.10153,19.60255,LEFT_ACCELERATE
13.74574,6.279747,8.021137,4.928956,4.273005,5.969432,0.2791767,-40.39455,19.70167,LEFT_ACCELERATE
14.4913,6.559891,7.077721,5.051552,4.149752,7.184058,0.2791909,-39.55099,19.80119,LEFT_ACCELERATE
16.30937,7.208708,5.744863,5.307301,3.934352,8.24303,0.2792126,-38.52914,19.90038,LEFT_ACCELERATE
18.77063,8.128541,4.626119,5.739536,3.597621,9.107513,0.2792096,-37.31488,20.00093,LEFT_ACCELERATE
-1,8.963262,3.821518,6.250284,3.143957,9.794111,0.2791937,-35.96735,20.10276,LEFT_ACCELERATE
-1,9.374911,3.283215,6.685898,2.657897,10.36312,0.279178,-34.59811,20.20239,LEFT_ACCELERATE
-1,9.260189,3.074334,6.962897,2.280048,10.93919,0.2791652,-33.19767,20.30409,ACCELERATE
-1,8.948979,3.163855,7.092733,2.110132,11.52161,0.279164,-31.87099,20.40138,ACCELERATE
19.23759,8.525664,3.606657,7.099195,2.118288,12.15158,0.2791612,-30.49364,20.50307,ACCELERATE
17.80046,8.038976,4.526513,6.999117,2.292351,12.77728,0.2791606,-29.15964,20.60199,ACCELERATE
16.36207,7.495147,6.165934,6.804294,2.614093,13.40909,0.2791597,-27.83349,20.7006,ACCELERATE
15.51413,6.94181,7.722016,6.494279,3.057603,14.05412,0.2791595,-26.4541,20.80285,LEFT_ACCELERATE
17.1205,6.621065,7.68003,6.098667,3.423394,14.58043,0.27917,-25.07979,20.9018,LEFT_ACCELERATE
-1,6.660308,6.740604,5.751215,3.620809,14.92521,0.2791906,-23.63548,21.00177,LEFT_ACCELERATE
-1,6.976907,6.019421,5.577561,3.700626,15.07007,0.2791842,-22.16898,21.10093,LEFT_ACCELERATE
-1,7.217167,5.715802,5.503709,3.724576,15.1135,0.2791699,-20.65057,21.20296,LEFT_ACCELERATE
-1,7.174456,5.766952,5.457482,3.768888,15.16051,0.2791648,-19.16468,21.30279,RIGHT_ACCELERATE
-1,6.848,6.165853,5.372584,3.882426,15.26487,0.279164,-17.6866,21.40234,RIGHT_ACCELERATE
-1,6.489252,6.658936,5.199512,4.081685,15.45202,0.2791632,-16.20225,21.50281,ACCELERATE
-1,6.247057,6.976442,5.006847,4.274749,15.64207,0.2791605,-14.7647,21.60016,ACCELERATE
-1,5.99718,7.303322,4.806616,4.474996,15.84002,0.2791604,-13.2726,21.70121,ACCELERATE
-1,5.752118,7.623821,4.610156,4.671443,16.03596,0.2791593,-11.7988,21.80102,ACCELERATE
-1,5.504503,7.947655,4.41165,4.869934,16.23296,0.2791606,-10.3191,21.90124,ACCELERATE
-1,5.250976,8.279184,4.208408,5.07316,16.43426,0.2791594,-8.808355,22.00356,ACCELERATE
-1,5.011802,8.591924,4.016673,5.264877,16.62497,0.2791615,-7.377836,22.10044,ACCELERATE
-1,4.763308,8.916823,3.81747,5.464064,16.82284,0.2791602,-5.894027,22.20094,ACCELERATE
-1,4.508999,9.249308,3.613606,5.667907,17.02375,0.2791601,-4.387774,22.30296,ACCELERATE
-1,4.363922,9.264775,3.425334,5.830256,17.19854,0.2791615,-2.91919,22.40228,LEFT_ACCELERATE
-1,4.483801,8.762074,3.332201,5.879786,17.27207,0.2791649,-1.461203,22.50037,LEFT_ACCELERATE
-1,4.505425,8.67168,3.305939,5.900602,17.29763,0.279162,0.04206996,22.60131,ACCELERATE
-1,4.457315,8.723705,3.27073,5.935819,17.33268,0.2791611,1.553098,22.70279,ACCELERATE
-1,4.400797,8.785268,3.229639,5.976953,17.37425,0.2791603,3.026114,22.80172,ACCELERATE
-1,4.337492,8.853971,3.18342,6.0232,17.42035,0.2791606,4.490257,22.90006,ACCELERATE
-1,4.266971,8.930304,3.131802,6.074834,17.47227,0.2791604,6.031051,23.00356,ACCELERATE
-1,4.197011,9.00592,3.080525,6.12612,17.52328,0.2791602,7.482441,23.10105,ACCELERATE
-1,4.122236,9.086662,3.025676,6.180974,17.57836,0.279161,9.007635,23.20352,ACCELERATE
-1,4.047273,9.167564,2.970659,6.235991,17.63322,0.2791597,10.49994,23.30377,ACCELERATE
-1,3.972365,9.248365,2.915666,6.290982,17.68797,0.2791603,11.97252,23.4027,ACCELERATE
-1,3.896264,9.330433,2.859783,6.346863,17.74402,0.2791598,13.46873,23.50322,ACCELERATE
-1,3.821293,9.41126,2.804729,6.401913,17.79897,0.2791608,14.92843,23.60129,ACCELERATE
-1,3.744053,9.494527,2.748002,6.458636,17.85535,0.2791587,16.42132,23.70159,ACCELERATE
-1,3.667154,9.577405,2.691529,6.515104,17.91193,0.2791616,17.91666,23.80205,ACCELERATE
-1,3.590776,9.659707,2.635432,6.571196,17.9685,0.2791601,19.4112,23.90245,LEFT_ACCELERATE
-1,3.647681,9.414897,2.602232,6.598141,17.99642,0.2791612,20.9005,24.00249,LEFT_ACCELERATE
-1,4.121665,8.598612,2.70311,6.521051,17.89683,0.2791713,22.39861,24.10345,LEFT_ACCELERATE
-1,4.69241,8.015661,2.924963,6.339385,17.68814,0.2791669,23.85396,24.2022,LEFT_ACCELERATE
-1,5.059907,7.723562,3.14511,6.121999,17.47145,0.2791607,25.3126,24.30121,ACCELERATE
-1,5.397739,7.45873,3.355914,5.910959,17.26279,0.2791617,26.81706,24.40318,ACCELERATE
-1,5.690776,7.228824,3.547975,5.716217,17.07167,0.27916,28.27013,24.50158,RIGHT_ACCELERATE
-1,5.629403,7.29233,3.676667,5.550161,16.93303,0.2791646,29.76724,24.60258,RIGHT_ACCELERATE
-1,5.674449,7.261276,3.754978,5.463955,16.8511,0.2791608,31.23028,24.70097,ACCELERATE
-1,5.803257,7.158519,3.841746,5.37715,16.76352,0.2791601,32.75055,24.8032,ACCELERATE
18.6624,5.870282,7.142109,3.930073,5.288867,16.67538,0.2791611,34.22434,24.90232,ACCELERATE
17.19513,5.842893,7.288955,4.021871,5.19769,16.58397,0.2791609,35.70614,25.00199,LEFT_ACCELERATE
16.70556,5.981497,7.198257,4.159783,5.079737,16.44372,0.279162,37.20818,25.10333,LEFT_ACCELERATE
17.16151,6.385037,6.68257,4.39766,4.879398,16.16911,0.2791686,38.66225,25.20283,LEFT_ACCELERATE
16.49483,6.511613,6.592256,4.614143,4.633765,15.81188,0.279165,40.08104,25.30108,ACCELERATE
