ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105015,2.106013,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757448,3.105015,2.204542,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275745,3.105015,2.30354,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757447,3.105015,2.40121,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757446,3.105015,2.502661,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105015,2.602476,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105015,2.704963,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105015,2.803568,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757448,3.105015,2.90297,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275745,3.105015,3.002735,ACCELERATE
-1,6.520904,6.489861,4.611048,4.588953,15.98896,0.2757261,3.142394,3.100772,ACCELERATE
-1,6.52096,6.489802,4.61104,4.588961,15.98897,0.2757063,3.32442,3.201844,ACCELERATE
-1,6.521031,6.489735,4.611033,4.588968,15.98898,0.2756983,3.639122,3.300211,ACCELERATE
-1,6.521182,6.489585,4.611006,4.588995,15.98897,0.2857544,4.100188,3.402829,ACCELERATE
-1,6.521416,6.489355,4.611074,4.588927,15.98894,0.2776171,4.653837,3.500306,ACCELERATE
-1,6.521535,6.489229,4.611134,4.588868,15.98886,0.2800226,5.365304,3.603587,ACCELERATE
-1,6.521689,6.489079,4.611204,4.588797,15.9888,0.2787132,6.134204,3.700067,ACCELERATE
-1,6.521908,6.488859,4.611278,4.588724,15.98872,0.2793473,7.061032,3.803579,ACCELERATE
-1,6.522087,6.488678,4.611358,4.588644,15.98864,0.2790362,8.010567,3.900061,ACCELERATE
-1,6.522345,6.488426,4.611458,4.588543,15.98854,0.2792126,9.1071,4.003181,ACCELERATE
-1,6.522605,6.488171,4.611573,4.588428,15.98843,0.2791305,10.21301,4.10071,ACCELERATE
-1,6.522901,6.487869,4.61171,4.588292,15.98829,0.2791794,11.40792,4.200659,ACCELERATE
-1,6.52324,6.487533,4.611872,4.58813,15.98813,0.2791517,12.65163,4.300128,ACCELERATE
-1,6.523611,6.487164,4.612057,4.587945,15.98794,0.2791656,13.95108,4.400208,ACCELERATE
-1,6.524017,6.486759,4.612267,4.587734,15.98773,0.2791569,15.30073,4.500883,ACCELERATE
-1,6.524464,6.486307,4.612509,4.587492,15.98749,0.2791614,16.69279,4.601946,ACCELERATE
-1,6.524939,6.485834,4.612767,4.587234,15.98723,0.2791576,18.07984,4.700397,ACCELERATE
-1,6.52547,6.485305,4.613063,4.586938,15.98693,0.2791594,19.53714,4.801861,ACCELERATE
-1,6.526011,6.484761,4.61337,4.586631,15.98662,0.2791584,20.96992,4.900014,ACCELERATE
-1,6.526639,6.484147,4.613728,4.586274,15.98627,0.2791575,22.47567,5.001753,ACCELERATE
-1,6.527265,6.483506,4.614101,4.5859,15.98589,0.2791592,23.97541,5.102448,ACCELERATE
-1,6.527925,6.482852,4.614489,4.585513,15.9855,0.2791594,25.43137,5.200194,ACCELERATE
-1,6.528613,6.482171,4.614901,4.585101,15.98508,0.2791604,26.92233,5.300288,ACCELERATE
-1,6.529382,6.481391,4.615367,4.584635,15.98462,0.2791598,28.45941,5.40348,ACCELERATE
-1,6.53015,6.480629,4.615834,4.584168,15.98415,0.27916,29.95417,5.503831,ACCELERATE
-1,6.64268,6.373531,4.627171,4.57385,15.97076,0.2791585,31.40167,5.601027,LEFT_ACCELERATE
-1,6.759136,6.250727,4.676603,4.526261,15.92331,0.2791594,32.92435,5.703308,ACCELERATE
18.55403,6.722439,6.277774,4.72013,4.482746,15.88024,0.2791611,34.38059,5.801116,ACCELERATE
17.1371,6.606783,6.469696,4.763607,4.439937,15.83682,0.2791587,35.86975,5.901133,LEFT_ACCELERATE
16.58407,6.655861,6.450534,4.850493,4.357965,15.74309,0.2791618,37.35082,6.000814,LEFT_ACCELERATE
15.47823,6.528348,6.789166,4.931909,4.268416,15.59433,0.2791604,38.85815,6.102509,LEFT_ACCELERATE
15.15283,6.559775,6.818257,4.992789,4.205121,15.37881,0.2791653,40.34495,6.203466,LEFT_ACCELERATE
15.88384,6.905742,6.170571,5.12465,4.087678,15.0066,0.2791871,41.75851,6.301843,LEFT_ACCELERATE
16.98417,7.487795,5.360959,5.392623,3.863229,14.41971,0.2791895,43.13039,6.402307,LEFT_ACCELERATE
17.11249,7.812156,4.929325,5.691457,3.568324,13.64077,0.2791781,44.52828,6.509864,LEFT_ACCELERATE
17.03934,8.031842,4.607459,5.946413,3.297336,12.91045,0.2791726,45.67877,6.601434,LEFT_ACCELERATE
18.04798,8.59072,3.968532,6.278319,3.00013,11.96649,0.2791918,46.85208,6.702795,LEFT_ACCELERATE
19.21668,9.245985,3.303852,6.695041,2.623659,10.87376,0.2791871,47.87104,6.80337,LEFT_ACCELERATE
19.33966,9.513374,2.860177,7.062475,2.224406,9.712849,0.2791765,48.78177,6.902509,LEFT_ACCELERATE
18.26146,9.313853,2.742386,7.268636,1.943123,8.543517,0.2791657,49.68139,7.001584,ACCELERATE
16.80717,8.898899,2.988602,7.345166,1.853338,7.380649,0.2791629,50.61565,7.101743,ACCELERATE
15.36383,8.402206,3.744459,7.302664,1.964146,6.247899,0.2791619,51.55183,7.200407,ACCELERATE
13.88175,7.819832,5.649255,7.133148,2.264508,5.09495,0.2791623,52.52177,7.301561,LEFT_ACCELERATE
12.90363,7.287147,10.35079,6.845312,2.680147,3.959001,0.2791601,53.45095,7.400115,LEFT_ACCELERATE
13.0182,6.926175,10.05336,6.461709,3.05736,2.712454,0.2791741,54.30468,7.501732,LEFT_ACCELERATE
15.0308,6.827281,7.944556,6.114065,3.284312,1.362735,0.2792006,54.96692,7.603004,LEFT_ACCELERATE
-1,7.005502,6.415782,5.929012,3.345141,-0.04200625,0.279203,55.37362,7.701557,LEFT_ACCELERATE
-1,7.257307,5.694044,5.897055,3.33493,-1.490463,0.27919,55.58307,7.800048,LEFT_ACCELERATE
-1,7.420965,5.440164,5.894671,3.340944,-3.016139,0.2791732,55.69562,7.902811,LEFT_ACCELERATE
-1,7.565632,5.287704,5.847769,3.385107,-4.487268,0.2791662,55.77095,8.001732,LEFT_ACCELERATE
