ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
1.600.729,7.894.549,4.719.463,6.198.655,2.999.174,1.391.678,2.791.652,4.171.379,6.301.576,LEFT_ACCELERATE
1.522.427,7.723.648,5.024.621,6.228.122,2.978.705,1.352.895,2.791.661,431.664,6.402.555,LEFT_ACCELERATE
1.531.139,7.797.171,4.887.241,6.256.835,294.034,1.303.007,279.178,4.454.252,6.501.009,LEFT_ACCELERATE
1.609.251,8.135.591,4.339.332,6.379.331,2.822.038,1.231.922,2.791.935,4.587.675,6.602.809,LEFT_ACCELERATE
1.635.073,8.342.669,4.020.913,6.555.009,2.643.984,1.145.537,2.791.815,4.710.221,670.365,LEFT_ACCELERATE
1.645.617,8.469.335,3.802.679,6.713.986,2.484.911,1.053.682,2.791.821,4.820.941,6.800.368,LEFT_ACCELERATE
1.758.936,8.902.312,3.276.581,6.928.068,2.286.221,943.704,2.791.984,4.923.359,6.901.563,LEFT_ACCELERATE
-1,9.719.488,2.560.242,7.288.584,1.977.584,8.174.685,2.792.137,5.004.709,700.284,LEFT_ACCELERATE
-1,1.052.011,1.923.998,7.739.922,1.569.619,6.821.072,2.791.984,5.063.223,7.1022,LEFT_ACCELERATE
-1,1.101.662,1.380.899,8.169.091,112.378,5.401.224,2.791.835,5.107.723,720.223,LEFT_ACCELERATE
-1,1.098.042,1.011.721,8.458.902,7.768.633,3.962.703,2.791.682,5.148.296,7.302.608,ACCELERATE
-1,1.057.776,890.873,8.577.683,6.203.107,2.553.149,2.791.673,5.191.936,7.401.711,RIGHT_ACCELERATE
-1,986.866,1.184.679,8.553.677,7.004.014,1.182.441,2.791.651,5.243.895,7.500.214,RIGHT_ACCELERATE
-1,924.548,1.917.116,8.380.915,9.783.161,-2.171.824,279.162,5.302.384,7.602.063,ACCELERATE
-1,8.648.713,3.152.284,8.121.983,1.381.395,-1.571.842,2.791.617,5.359.417,770.074,LEFT_ACCELERATE
-1,8.155.695,4.306.326,7.731.202,1.881.049,-2.981.005,2.791.617,5.415.295,7.802.555,LEFT_ACCELERATE
-1,8.000.044,4.547.586,7.276.315,2.259.748,-4.414.654,2.791.684,5.457.953,7.903.137,LEFT_ACCELERATE
-1,7.802.629,4.878.863,6.918.448,2.573.751,-5.866.526,2.791.658,5.490.679,800.309,LEFT_ACCELERATE
-1,7.471.408,5.421.899,6.575.994,2.895.616,-7.283.525,2.791.635,5.522.075,8.100.534,LEFT_ACCELERATE
-1,733.104,5.590.813,6.229,3.156.238,-877.665,2.791.625,5.549.907,8.202.535,LEFT_ACCELERATE
-1,7.039.345,6.023.102,5.963.831,3.415.094,-1.025.022,2.791.597,5.575.595,830.296,ACCELERATE
-1,671.981,6.501.021,5.693.905,3.685.316,-1.170.428,2.791.605,5.602.152,8.402.194,ACCELERATE
-1,6.388.278,6.997.125,5.413.611,3.965.864,-1.316.551,2.791.613,5.629.634,8.502.014,ACCELERATE
1.921.111,6.136.085,7.300.817,5.128.909,4.222.448,-1.460.656,2.791.595,5.655.963,8.600.373,LEFT_ACCELERATE
1.976.811,6.194.969,7.002.088,4.898.651,4.365.567,-1.609.288,2.791.641,5.673.709,8.700.966,LEFT_ACCELERATE
1.898.387,6.162.077,6.988.405,4.776.688,4.465.863,-1.759.752,2.791.614,568.472,8.802.263,LEFT_ACCELERATE
186.605,6.270.608,6.793.904,468.663,4.528.315,-1.906.729,2.791.636,569.209,8.901.105,LEFT_ACCELERATE
1.933.086,6.788.611,6.211.529,472.893,4.473.388,-2.058.001,2.791.686,568.684,9.002.858,LEFT_ACCELERATE
1.863.534,6.975.822,5.996.978,4.857.917,435.347,-2.203.815,2.791.659,5.674.477,9.101.119,ACCELERATE
1.732.743,6.906.126,6.083.728,4.976.462,4.237.292,-2.350.738,279.162,5.662.822,9.200.072,LEFT_ACCELERATE
17.055,7.069.078,5.898.443,512.838,409.647,-2.501.738,2.791.641,5.645.391,9.3022,LEFT_ACCELERATE
1.768.192,7.529.801,5.335.728,5.360.592,3.892.339,-2.644.433,2.791.735,5.613.535,9.400.551,LEFT_ACCELERATE
177.608,7.863.513,4.919.392,5.633.446,3.627.085,-2.786.316,2.791.765,5.568.249,9.500.641,LEFT_ACCELERATE
1.864.842,8.501.151,4.263.799,5.986.801,333.316,-2.923.752,2.791.878,5.507.508,9.601.758,LEFT_ACCELERATE
1.975.281,9.300.826,3.528.512,6.4575,293.109,-3.050.361,2.791.905,5.428.559,9.702.195,LEFT_ACCELERATE
1.975.169,9.690.459,3.001.066,6.883.583,2.478.255,-3.166.769,2.791.745,5.341.065,9.800.041,LEFT_ACCELERATE
185.773,9.545.203,2.734.378,7.175.452,2.085.474,-3.288.289,2.791.668,5.247.628,9.902.978,ACCELERATE
1.716.899,9.193.044,2.766.126,7.317.091,1.891.461,-3.406.376,2.791.626,5.160.566,1.000.149,ACCELERATE
1.569.688,8.727.048,317.583,7.333.657,1.876.781,-3.527.359,2.791.615,5.073.821,1.010.144,ACCELERATE
142.421,8.184.182,4.306.341,7.241.016,2.048.853,-3.647.796,2.791.603,4.988.925,1.020.036,LEFT_ACCELERATE
1.329.679,7.715.348,6.515.427,7.030.392,2.358.052,-3.769.701,279.163,4.898.418,1.030.235,LEFT_ACCELERATE
1.318.753,7.446.421,7.679.072,6.765.918,2.625.105,-3.878.598,279.177,479.984,1.040.116,LEFT_ACCELERATE
1.399.767,7.432.999,6.335.444,6.534.041,2.782.486,-3.973.154,2.792.045,4.684.032,10.5019,LEFT_ACCELERATE
1.591.911,7.615.109,5.367.799,6.432.863,2.811.671,-404.535,2.792.021,4.555.304,1.060.133,LEFT_ACCELERATE
1.810.408,7.7278,505.436,643.272,2.800.242,-4.101.493,2.791.854,4.415.387,1.070.276,LEFT_ACCELERATE
1.877.344,7.575.229,5.414.324,6.414.399,2.844.205,-4.148.861,2.791.705,4.275.778,1.080.177,LEFT_ACCELERATE
1.878.998,7.272.287,6.184.706,6.313.663,3.001.136,-4.195.289,2.791.649,4.136.561,1.090.032,LEFT_ACCELERATE
1.960.987,6.968.622,6.648.005,6.153.535,321.434,-4.237.722,2.791.633,3.991.739,1.100.166,LEFT_ACCELERATE
1.830.911,649.354,7.596.037,5.924.698,3.576.969,-427.998,2.791.607,3.850.042,1.110.094,ACCELERATE
1.688.257,5.992.057,8.605.614,5.594.794,404.619,-4.324.767,2.791.618,3.706.215,1.120.208,ACCELERATE
1.611.212,5.540.543,9.349.074,5.175.275,4.486.927,-4.368.325,2.791.598,3.566.881,1.130.009,LEFT_ACCELERATE
190.816,5.329.027,8.964.852,4.695.438,4.779.236,-4.404.648,279.165,3.421.195,1.140.102,LEFT_ACCELERATE
-1,5.248.579,8.600.719,4.396.249,4.959.229,-4.428.121,2.791.687,3.274.762,1.150.066,LEFT_ACCELERATE
-1,5.021.239,8.872.873,4.178.596,5.164.273,-4.449.302,2.791.603,312.789,1.160.029,ACCELERATE
-1,4.739.167,9.266.299,3.939.839,5.401.112,-4.472.588,2.791.615,2.977.734,1.170.231,LEFT_ACCELERATE
-1,4.642.484,9.067.148,3.717.042,5.563.196,-4.491.813,2.791.613,2.830.024,1.180.236,LEFT_ACCELERATE
-1,4.983.986,8.131.261,3.634.072,5.570.437,-4.496.301,2.791.805,2.678.571,11.9043,LEFT_ACCELERATE
-1,5.911.789,7.049.229,3.800.257,543.768,-4.480.349,2.791.886,2.536.121,12.2008,LEFT_ACCELERATE
-1,7.170.709,6.209.508,4.177.673,5.163.894,-4.447.394,2.791.785,2.387.502,1.210.314,LEFT_ACCELERATE
-1,8.044.934,5.683.935,4.564.778,4.813.166,-4.411.234,2.791.679,2.244.168,12.2024,ACCELERATE
-1,8.648.913,5.277.823,4.909.238,4.468.209,-4.377.448,2.791.626,210.043,1.230.154,ACCELERATE
-1,9.233.847,4.883.472,5.243.709,4.133.056,-4.344.737,2.791.631,1.952.549,1.240.323,ACCELERATE
-1,9.469.919,4.602.895,5.512.725,3.829.992,-4.316.401,2.791.613,1.810.506,12.5005,RIGHT_ACCELERATE
-1,9.820.596,4.3095,5.767.605,3.563.602,-4.290.747,2.791.601,166.198,1.260.169,ACCELERATE
1.954.308,1.025.178,4.002.615,6.021.479,3.309.577,-4.265.697,279.161,1.515.748,1.270.129,ACCELERATE
1.804.307,1.068.433,3.695.323,6.275.566,3.055.484,-424.065,2.791.623,1.368.971,1.280.125,ACCELERATE
1.654.149,1.111.714,3.387.929,6.529.728,2.801.329,-4.215.393,2.791.601,1.220.592,12.9023,ACCELERATE
1.719.211,1.120.343,3.149.081,6.743.304,2.558.055,-4.192.627,2.791.596,1.076.462,1.300.028,RIGHT_ACCELERATE
-1,1.057.354,3.128.884,6.830.739,2.403.586,-4.179.333,2.791.678,9.275.298,1.310.077,RIGHT_ACCELERATE
-1,1.047.377,3.080.213,6.893.168,232.888,-4.172.189,2.791.635,7.788.954,1.320.068,ACCELERATE
-1,1.059.431,2.975.542,6.972.259,2.249.803,-4.164.243,2.791.609,6.308.198,1.330.024,ACCELERATE
-1,1.073.135,2.857.595,7.061.211,2.160.958,-4.155.355,2.791.597,4.804.132,1.340.139,ACCELERATE
-1,1.087.649,2.732.329,7.155.785,206.646,-4.145.919,2.791.601,329.875,1.350.265,ACCELERATE
-1,1.102.476,2.604.042,725.271,1.969.588,-4.136.252,2.791.605,1.812.263,1.360.266,ACCELERATE
-1,1.117.498,247.393,7.351.058,1.871.279,-4.126.412,2.791.625,3.348.952,1.370.206,ACCELERATE
-1,1.122.327,2.363.867,7.4423,1.775.502,-4.116.952,2.791.581,-1.142.698,1.380.146,RIGHT_ACCELERATE
-1,1.074.325,2.416.832,7.462.265,1.739.186,-4.113.986,2.791.636,-2.632.268,1.390.154,RIGHT_ACCELERATE
-1,1.065.609,2.443.149,7.454.507,174.602,-411.461,279.161,-4.125.317,1.400.178,ACCELERATE
-1,1.065.781,2.442.018,7.455.203,174.533,-4.114.508,2.791.615,-5.621.163,1.410.221,ACCELERATE
-1,1.066.749,2.433.464,746.114,1.739.404,-4.113.906,2.791.575,-7.087.641,1.420.066,ACCELERATE
-1,1.068.223,2.419.725,7.470.825,1.729.727,-4.112.933,2.791.618,-8.607.203,1.430.268,ACCELERATE
-1,1.069.976,2.403.071,7.482.637,1.717.921,-4.111.749,2.791.604,-1.009.466,1.440.254,ACCELERATE
-1,1.071.886,2.384.736,7.495.677,1.704.886,-4.110.444,2.791.617,-1.155.028,1.450.027,ACCELERATE
-1,1.074.037,2.364.015,7.510.431,1.690.135,-4.108.969,2.791.603,-1.307.674,1.460.275,ACCELERATE
-1,1.076.203,2.343.044,7.525.385,1.675.184,-4.107.473,2.791.606,-1.455.228,1.470.181,ACCELERATE
-1,1.076.519,2.321.028,7.541.085,1.659.486,-4.105.898,2.791.598,-160.574,1.480.286,ACCELERATE
-1,1.069.473,2.298.985,7.556.812,1.643.762,-4.104.317,2.791.606,-1.753.611,1.490.214,ACCELERATE
-1,1.053.561,2.276.397,7.572.932,1.627.644,-4.102.713,2.791.609,-1.901.471,1.500.141,ACCELERATE
-1,1.029.049,2.253.258,7.589.448,1.611.129,-4.101.067,2.791.615,-2.051.785,1.510.233,ACCELERATE
1.973.906,9.977.058,2.243.913,7.605.571,1.595.008,-4.099.452,2.791.595,-2.197.975,1.520.048,ACCELERATE
182.135,9.576.378,235.724,7.612.119,1.586.267,-4.097.762,2.791.621,-2.350.306,1.530.276,ACCELERATE
1.674.633,9.122.719,2.681.565,7.567.227,1.647.668,-4.096.124,2.791.598,-2.497.308,1.540.145,ACCELERATE
1.528.193,8.607.283,3.345.661,7.451.266,1.821.062,-4.094.475,2.791.602,-2.644.776,1.550.046,LEFT_ACCELERATE
1.404.952,8.108.799,4.505.359,7.250.907,2.099.521,-409.039,2.791.606,-2.796.069,1.560.208,LEFT_ACCELERATE
1.260.115,7.499.021,-1,6.997.186,2.494.636,-4.083.951,279.159,-2.946.111,1.570.291,LEFT_ACCELERATE
11.4957,6.928.342,-1,6.634.547,2.989.926,-4.074.703,2.791.625,-3.093.807,158.023,LEFT_ACCELERATE
1.030.601,6.319.314,-1,6.255.007,3.578.895,-4.059.199,2.791.603,-3.240.749,1.590.151,LEFT_ACCELERATE
9.299.789,5.700.267,-1,5.753.912,4.256.096,-4.038.739,2.791.644,-3.385.973,1.600.003,LEFT_ACCELERATE
8.793.701,5.185.231,-1,5.158.602,4.811.514,-4.001.454,2.791.824,-3.534.904,1.610.333,LEFT_ACCELERATE
8.924.228,4.881.645,-1,4.649.767,5.078.622,-39.437,2.792.073,-3.670.366,1.620.257,LEFT_ACCELERATE
9.661.158,4.807.185,-1,4.301.684,5.157.481,-3.860.381,2.792.166,-3.793.962,1.630.314,LEFT_ACCELERATE
1.093.408,4.952.562,-1,416.044,5.126.264,-3.757.744,2.792.191,-3.896.918,1.640.135,LEFT_ACCELERATE
1.296.018,5.355.709,1.035.985,4.206.171,4.999.172,-3.634.538,2.792.225,-3.980.798,1.650.218,LEFT_ACCELERATE
1.578.714,5.977.761,7.646.272,4.432.165,4.787.152,-3.499.273,2.792.101,-404.063,1.660.229,LEFT_ACCELERATE
196.477,658.511,6.537.459,4.745.368,4.497.284,-3.356.117,279.191,-4.081.745,1.670.282,LEFT_ACCELERATE
-1,6.893.477,6.136.019,5.033.847,4.196.007,-3.209.689,2.791.754,-4.113.522,1.680.349,LEFT_ACCELERATE
-1,678.821,6.402.973,5.190.175,4.007.393,-3.065.941,2.791.657,-4.145.468,1.690.239,ACCELERATE
-1,6.525.799,7.066.593,5.226.084,3.984.441,-2.923.872,2.791.628,-4.180.711,1.700.069,RIGHT_ACCELERATE
1.779.497,6.053.253,8.273.159,5.144.544,4.155.641,-2.781.472,2.791.627,-4.221.013,1.710.009,RIGHT_ACCELERATE
1.616.652,5.572.698,9.298.104,4.937.259,4.486.656,-263.935,2.791.609,-4.265.125,17.2,ACCELERATE
1.496.318,5.083.925,1.017.066,4.628.864,4.917.575,-2.496.049,2.791.602,-4.309.835,1.730.078,LEFT_ACCELERATE
167.876,4.800.745,9.919.123,4.240.519,5.236.102,-2.350.046,2.791.632,-4.348.142,1.740.222,LEFT_ACCELERATE
-1,4.903.747,8.767.471,394.829,5.339.871,-2.203.481,2.791.857,-4.368.966,1.750.185,LEFT_ACCELERATE
-1,5.381.813,7.692.896,390.361,529.948,-2.056.103,2.791.838,-4.369.412,1.760.103,LEFT_ACCELERATE
-1,5.883.135,7.094.501,4.021.457,5.183.647,-1.907.656,279.173,-4.357.613,1.770.108,LEFT_ACCELERATE
-1,6.307.399,670.455,4.174.984,5.043.796,-1.759.466,2.791.676,-4.342.829,1.780.108,LEFT_ACCELERATE
-1,7.326.964,5.998.778,4.452.132,4.838.465,-160.854,2.791.671,-4.317.883,1.790.389,LEFT_ACCELERATE
-1,8.200.606,5.478.929,4.790.201,4.547.988,-1.466.378,2.791.646,-4.286.911,1.800.159,ACCELERATE
-1,873.387,5.104.607,5.100.575,4.237.922,-1.322.288,2.791.619,-4.256.812,1.810.042,ACCELERATE
-1,9.242.069,4.745.266,5.399.475,3.938.497,-1.172.046,2.791.614,-4.227.336,1.820.322,ACCELERATE
-1,9.637.967,4.409.397,5.678.553,3.659.085,-1.026.447,2.791.599,-4.199.934,1.830.269,ACCELERATE
-1,9.866.558,4.085.519,5.947.478,3.389.954,-881.815,2.791.599,-4.173.442,184.014,ACCELERATE
-1,9.962.404,3.759.355,6.218.191,3.119.115,-7.332.769,2.791.595,-4.146.729,1.850.273,ACCELERATE
-1,993.702,3.447.488,6.478.265,2.858.964,-58.914,2.791.595,-412.112,1.860.102,ACCELERATE
-1,9.802.549,3.187.778,6.728.532,2.592.927,-4.403.686,2.791.604,-4.094.906,1.870.243,ACCELERATE
1.982.556,9.569.904,3.040.508,6.915.313,234.878,-2.955.955,2.791.603,-4.069.536,1.880.111,ACCELERATE
1.834.656,9.251.492,3.046.836,7.029.077,2.186.836,-1.484.783,2.791.598,-4.043.849,1.890.137,ACCELERATE
1.683.056,8.843.968,326.955,7.065.941,2.135.264,5.215.816,2.791.598,-4.017.979,1.900.258,ACCELERATE
1.553.938,8.433.626,3.754.041,7.015.786,2.201.009,1.432.564,2.791.599,-3.992.337,1.910.026,LEFT_ACCELERATE
1.501.877,8.235.723,4.099.916,6.929.592,230.096,2.898.614,279.165,-395.702,1.920.163,LEFT_ACCELERATE
153.074,8.308.672,3.973.063,6.882.447,2.328.093,4.300.138,2.791.906,-3.903.981,1.930.251,LEFT_ACCELERATE
1.600.276,8.568.038,3.590.584,6.944.601,2.252.525,5.593.763,2.791.932,-3.830.002,1.940.287,LEFT_ACCELERATE
1.604.896,8.636.393,344.658,7.049.045,2.148.084,6.799.994,2.791.815,-3.740.797,1.950.375,LEFT_ACCELERATE
1.595.153,8.613.723,3.433.949,7.119.411,2.083.237,7.917.476,2.791.779,-3.645.049,1.960.267,LEFT_ACCELERATE
1.677.215,8.857.204,3.116.434,7.211.002,1.987.176,8.896.353,2.791.964,-3.538.194,1.970.023,LEFT_ACCELERATE
1.831.656,9.245.923,2.677.506,7.388.199,1.809.327,9.747.909,2.791.924,-3.411.326,1.980.311,LEFT_ACCELERATE
1.920.926,934.919,2.475.158,7.557.945,163.996,1.045.131,2.791.787,-3.280.738,199.028,LEFT_ACCELERATE
1.854.775,9.083.733,2.637.124,762.495,158.851,1.111.698,2.791.686,-3.151.292,2.000.055,ACCELERATE
1.771.575,8.682.758,3.185.127,7.571.596,1.706.308,1.181.108,2.791.603,-3.019.786,201.004,LEFT_ACCELERATE
1.757.077,8.320.088,3.933.407,7.426.057,1.909.622,1.246.385,2.791.601,-2.885.052,2.020.094,LEFT_ACCELERATE
1.620.338,7.757.255,5.674.166,7.217.679,2.265.241,1.311.612,2.791.615,-2.750.681,2.030.122,ACCELERATE
1.474.675,7.119.411,7.921.973,6.902.141,278.823,1.378.569,2.791.618,-2.616.395,2.040.196,ACCELERATE
1.359.203,649.095,9.802.274,6.472.321,3.422.463,1.444.286,2.791.607,-2.485.152,205.005,LEFT_ACCELERATE
141.709,5.996.721,9.756.781,5.890.556,3.953.208,1.504.622,2.791.663,-2.345.796,2.060.258,LEFT_ACCELERATE
1.831.698,5.862.466,8.451.223,5.329.574,4.227.879,1.546.286,2.791.889,-2.203.328,207.025,LEFT_ACCELERATE
-1,6.278.304,6.918.531,5.003.444,4.270.608,1.563.523,2.792.059,-2.056.157,2.080.238,LEFT_ACCELERATE
-1,7.144.854,5.873.038,5.024.685,4.175.463,155.679,2.791.938,-190.545,2.090.397,LEFT_ACCELERATE
-1,8.079.593,5.210.331,5.244.379,3.986.547,153.637,2.791.795,-1.762.924,2.100.074,LEFT_ACCELERATE
-1,8.687.026,4.798.365,5.503.888,3.745.784,1.511.991,2.791.681,-161.588,2.110.083,ACCELERATE
-1,9.022.976,4.523.698,5.719.156,3.530.158,149.062,2.791.621,-1.468.914,2.120.055,ACCELERATE
-1,9.152.019,4.338.934,5.895.161,3.341.308,1.472.498,2.791.633,-1.321.052,2.130.059,RIGHT_ACCELERATE
-1,8.649.689,4.476.384,5.954.062,3.249.218,1.464.924,2.791.677,-1.169.547,2.140.256,RIGHT_ACCELERATE
-1,8.448.608,4.581.178,5.944.926,3.255.187,1.465.581,2.791.636,-1.021.232,2.150.215,ACCELERATE
-1,843.716,4.591.928,5.937.774,3.262.331,1.466.244,279.161,-8.740.709,2.160.096,ACCELERATE
-1,8.434.765,4.594.666,5.935.526,3.264.582,1.466.453,2.791.614,-7.261.589,2.170.025,ACCELERATE
-1,8.436.815,459.294,5.936.502,326.361,1.466.347,2.791.589,-5.757.523,2.180.123,ACCELERATE
-1,8.441.856,4.588.174,5.939.703,3.260.411,1.466.019,2.791.594,-422.248,2.190.429,ACCELERATE
-1,8.448.637,4.581.624,5.944.225,3.255.891,1.465.566,2.791.591,-2.755.565,2.200.277,ACCELERATE
-1,8.456.716,4.573.756,594.971,3.250.408,1.465.017,27.916,-128.203,221.017,ACCELERATE
-1,8.465.931,4.564.744,5.956.024,3.244.096,1.464.382,2.791.596,2.429.255,2.220.407,ACCELERATE
-1,8.475.328,4.555.533,5.962.495,3.237.625,1.463.741,2.791.601,1.679.109,2.230.049,ACCELERATE
-1,8.485.517,4.545.537,5.969.529,3.230.592,1.463.038,2.791.598,3.186.132,2.240.167,ACCELERATE
-1,8.495.708,4.535.525,5.976.583,3.223.539,1.462.327,2.791.593,4.662.939,2.250.081,ACCELERATE
-1,8.506.494,4.524.926,5.984.056,3.216.066,1.461.583,2.791.596,6.175.067,2.260.233,ACCELERATE
-1,8.517.155,4.514.448,5.991.448,3.208.676,1.460.845,2.791.588,7.651.356,2.270.144,ACCELERATE
-1,852.809,4.503.698,5.999.033,3.201.092,1.460.088,2.791.598,9.150.356,2.280.207,ACCELERATE
-1,8.538.875,4.493.092,600.652,3.193.605,1.459.333,2.791.593,1.063.166,2.290.152,ACCELERATE
-1,8.549.889,4.482.257,6.014.166,318.596,1.458.571,2.791.601,1.211.822,2.300.132,ACCELERATE
-1,8.560.998,4.471.335,6.021.881,3.178.247,1.457.803,279.159,1.360.751,2.310.131,ACCELERATE
-1,8.572.172,4.460.351,6.029.637,3.170.492,1.457.026,2.791.593,1.510.596,2.320.191,ACCELERATE
-1,8.583.433,4.449.273,6.037.458,316.267,1.456.245,2.791.607,1.660.618,2.330.263,ACCELERATE
-1,8.594.537,4.438.357,604.517,3.154.959,1.455.473,2.791.598,1.808.349,2.340.181,ACCELERATE
-1,8.605.808,4.427.278,6.052.994,3.147.137,1.454.691,2.791.595,1.957.575,23.502,ACCELERATE
-1,8.616.908,4.416.363,6.060.705,3.139.426,145.392,2.791.603,2.103.988,2.360.029,ACCELERATE
-1,8.628.461,4.405.005,6.068.726,3.131.406,1.453.115,2.791.601,2.256.514,2.370.269,ACCELERATE
-1,8.639.801,4.393.848,6.076.606,3.123.527,1.452.327,2.791.594,240.522,2.380.252,ACCELERATE
-1,8.651.293,4.382.557,6.084.586,3.115.548,1.451.524,2.791.594,2.556.311,2.390.396,ACCELERATE
-1,8.662.393,4.371.623,-1,3.107.829,1.450.752,2.791.598,2.701.113,2.400.117,ACCELERATE
-1,8.673.931,4.360.301,6.100.309,3.099.826,1.449.958,2.791.614,2.849.718,2.410.093,ACCELERATE
-1,868.539,4.349.029,6.108.273,3.091.864,1.449.164,2.791.583,299.784,2.420.038,ACCELERATE
-1,8.678.716,4.337.679,6.116.293,3.083.844,144.836,27.916,3.147.199,2.430.065,ACCELERATE
-1,8.599.805,4.326.018,6.124.531,3.075.607,1.447.538,2.791.586,3.299.581,2.440.295,ACCELERATE
1.969.831,843.724,4.328.801,6.132.449,3.067.689,1.446.745,2.791.632,3.446.039,2.450.128,ACCELERATE
1.823.457,8.195.433,4.440.952,6.140.396,3.059.744,1.445.934,2.791.574,359.536,2.460.154,ACCELERATE
1.671.293,7.866.288,478.469,6.139.277,3.059.812,1.445.121,2.791.619,374.474,2.470.182,ACCELERATE
1.524.789,7.478.026,546.637,6.090.711,312.458,1.444.321,2.791.584,3.891.145,2.480.011,ACCELERATE
13.749,7.013.239,7.012.068,5.967.579,330.912,1.443.498,2.791.606,4.041.458,2.490.103,ACCELERATE
12.2339,6.477.322,-1,5.764.324,3.624.783,144.266,2.791.589,4.194.045,2.500.347,ACCELERATE
1.077.328,5.900.211,-1,5.486.882,4.072.453,1.441.865,2.791.614,4.338.366,2.510.036,ACCELERATE
9.280.597,5.252.228,-1,5.104.501,4.702.884,144.104,2.791.585,4.487.701,2.520.061,ACCELERATE
7.971.693,4.582.721,-1,4.599.991,5.478.308,1.438.197,2.791.596,4.639.375,2.530.248,LEFT_ACCELERATE
7.251.441,4.044.313,-1,4.035.154,606.868,1.424.053,2.791.721,4.785.143,2.540.097,LEFT_ACCELERATE
7.033.848,3.644.725,-1,3.509.473,6.382.827,1.390.196,2.791.952,4.928.887,2.550.042,LEFT_ACCELERATE
7.502.315,3.467.007,-1,3.114.014,6.441.904,1.330.507,2.792.168,5.065.893,2.560.119,LEFT_ACCELERATE
8.578.459,3.509.695,-1,2.933.753,6.382.471,1.245.431,2.792.172,5.188.544,2.570.197,LEFT_ACCELERATE
1.031.319,3.796.308,-1,295.517,6.256.245,1.141.723,27.922,5.290.005,2.580.005,LEFT_ACCELERATE
1.305.152,440.434,1.057.603,3.171.885,6.051.455,1.013.823,2.792.196,5.374.306,2.590.375,LEFT_ACCELERATE
1.690.351,5.354.719,7.928.195,3.568.825,5.784.262,8.780.016,2.792.196,5.430.576,2.600.339,LEFT_ACCELERATE
-1,6.655.766,6.360.795,4.156.978,5.421.601,7.362.273,2.792.137,546.115,2.610.174,LEFT_ACCELERATE
-1,8.022.853,528.318,4.862.356,4.872.637,5.891.848,2.791.956,5.471.237,2.620.147,LEFT_ACCELERATE
-1,8.975.519,4.497.001,5.527.741,4.170.677,4.379.902,2.791.772,5.469.754,2.630.317,LEFT_ACCELERATE
-1,9.204.201,4.029.694,5.995.113,3.504.826,291.296,2.791.677,5.467.887,2.640.171,RIGHT_ACCELERATE
-1,8.736.054,4.004.467,623.071,3.041.013,1.417.844,2.791.737,5.476.151,2.650.241,RIGHT_ACCELERATE
-1,7.885.316,4.763.514,6.250.749,2.952.019,-5.147.737,279.183,5.501.778,2.660.277,RIGHT_ACCELERATE
-1,7.193.758,5.921.349,611.824,3.173.213,-1.489.071,2.791.714,5.540.481,2.670.281,RIGHT_ACCELERATE
-1,6.706.533,6.769.314,5.875.745,3.530.045,-2.924.271,2.791.619,5.581.288,2.680.298,ACCELERATE
-1,6.249.678,7.554.288,5.558.568,3.928.263,-4.355.848,2.791.615,5.621.025,2.690.273,ACCELERATE
19.542,5.795.368,8.334.384,518.168,4.334.761,-5.784.203,2.791.592,5.660.041,2.700.213,ACCELERATE
1.902.199,541.232,8.849.965,4.778.892,4.701.538,-7.197.227,2.791.606,5.697.023,271.002,LEFT_ACCELERATE
-1,5.324.703,8.411.587,4.415.082,4.921.154,-8.683.759,2.791.682,5.725.196,2.720.193,LEFT_ACCELERATE
-1,5.746.217,7.362.024,4.266.975,4.944.648,-1.015.989,2.791.918,573.357,2.730.147,LEFT_ACCELERATE
-1,6.895.415,6.229.959,4.431.332,4.806.814,-1.164.754,2.791.967,5.717.816,2.740.224,LEFT_ACCELERATE
-1,8.417.831,5.389.888,4.833.587,4.527.529,-1.310.122,279.184,5.683.926,2.750.264,LEFT_ACCELERATE
-1,9.615.402,4.798.907,5.274.317,4.154.341,-1.449.685,2.791.721,5.644.444,2.760.004,ACCELERATE
-1,1.032.161,4.337.543,5.673.539,3.755.548,-1.594.407,2.791.626,5.605.464,2.770.068,ACCELERATE
-1,1.082.086,3.909.077,6.045.227,3.381.889,-1.738.351,279.163,5.569.109,2.780.037,RIGHT_ACCELERATE
-1,1.060.837,3.619.017,6.323.324,3.033.917,-188.504,2.791.646,5.537.542,2.790.117,RIGHT_ACCELERATE
-1,1.003.195,351.307,6.470.158,280.763,-2.031.169,2.791.689,5.517.966,2.800.024,RIGHT_ACCELERATE
-1,9.850.883,3.321.539,6.631.339,263.845,-2.181.394,2.791.623,5.501.434,2.810.171,ACCELERATE
-1,9.650.427,3.151.842,680.099,2.466.658,-2.329.894,2.791.604,5.484.441,2.820.206,ACCELERATE
192.709,9.372.614,3.093.739,693.245,2.301.658,-2.478.096,2.791.607,5.467.027,2.830.224,ACCELERATE
178.009,9.023.945,3.206.052,6.994.007,2.204.911,-2.623.104,2.791.598,5.449.692,2.840.029,ACCELERATE
1.629.718,8.594.239,3.563.596,6.983.176,2.218.301,-2.772.049,279.159,5.431.682,2.850.101,ACCELERATE
1.477.591,8.088.304,4.387.801,6.893.045,2.358.609,-2.926.706,2.791.602,5.412.834,286.056,ACCELERATE
